STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,03-07-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,95,82,88,12.4,,,,0,23,430,1931,HZ:08,0,,,29.66,,5,16,300,13,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,02-07-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,95,75,85,9.5,,,,0,20,429,1931,HZ:08,0,,,29.76,,5.7,18,280,13,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,01-07-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,87,72s,80s,4.7s,,,,0s,15s,429,1931,,0,,,29.89,,6.8,18,220,14,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,29-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,85,69,77,2.1,,,,0,12,428,1931,,0.00s,,,29.89,,5.6,21,40,16,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,28-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,84,70,77,2.2,,,,0,12,427,1931,FG:01 BR:13,0.00s,,,29.61,,6.2,20,330,14,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,27-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,89,70,80,5.5,,,,0,15,427,1931,RA:16 FG:01 BR:13,0.7,,,29.57,,,24,250,15,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,26-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,92,75,84,9.7,,,,0,19,426,1931,RA:16 FG:01 BR:13 HZ:08,0.16,,,29.73,,,20,160,13,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,25-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,83,74,78,3.9,,,,0,13,426,1931,HZ:08,0.00s,,,29.88,,6.2,17,40,14,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,24-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,88,75,82,8.1,,,,0,17,426,1931,HZ:08,0.00s,,,29.82,,,10,350,8,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,23-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,87,70,78,4.4,,,,0,13,425,1931,,0.00s,,,29.95,,,,,14,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,22-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,87,67,77,3.6,,,,0,12,425,1931,,0.00s,,,30.07,,5.8,20,220,13,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,21-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,81,65,73,-0.1,,,,0,8,425,1931,,0.00s,,,30.23,,5.7,,,13,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,81,63,72,-0.9,,,,0,7,425,1931,FG:01 BR:13 HZ:08,0.00s,,,30.28,,4.7,16,130,12,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,19-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,79,62,70,-2.6,,,,0,5,424,1930,RA:16 FG:01 BR:13,0.04,,,30.13,,2.9,14,190,10,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,18-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,78,58,68,-4.3,,,,0,3,424,1930,,0.00s,,,29.91,,4.2,18,190,13,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,17-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,77,59,68,-4.1,,,,0,3,424,1930,,0.02,,,29.69,,,32,290,18,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,16-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,76,59,68,-3.8,,,,0,3,424,1930,RA:16 FG:01 BR:13,0.24,,,29.52,,4,29,280,18,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,15-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,63,55,59,-12.5,,,,6,0,424,1929,RA:16 FG:01 BR:13 HZ:08,0.09,,,29.5,,5.7,24,50,17,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,14-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,63,56,60,-11.2,,,,5,0,424,1929,RA:16 FG:01 BR:13,0.63,,,29.56,,9.5,25,50,18,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,13-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,66,57,62,-8.9,,,,3,0,424,1928,HZ:08,0.00s,,,29.69,,5.5,21,50,17,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,12-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,85,60,72,1.4,,,,0,7,424,1928,RA:16 FG:01 BR:13 HZ:08,0.21,,,29.53,,9.1,29,50,22,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,11-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,89,64,76,5.7,,,,0,11,424,1928,HZ:08,0.00s,,,29.7,,6.3,23,230,15,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,10-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,80,65,72,2,,,,0,7,424,1927,,0.00s,,,29.87,,5.5,17,160,12,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,09-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,83,56,70,0.3,,,,0,5,424,1927,,0.00s,,,29.88,,5.7,16,250,12,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,08-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,71,53,62,-7.3,,,,3,0,424,1926,,0.00s,,,30.08,,5.5,,,12,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,07-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,68,56,62,-7,,,,3,0,425,1925,RA:16 FG:01 BR:13,0.7,,,29.93,,11.2,35,40,24,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,06-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,78,58,68,-0.7,,,,0,3,425,1925,TS:03 RA:16 FG:01 BR:13 HZ:08,1.69,,,29.67,,8.1,35,40,26,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,05-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,85,65,75,6.6,,,,0,10,425,1924,,T,,,29.75,,5.8,20,240,13,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,04-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,72,60,66,-2.1,,,,0,1,425,1924,,0.00s,,,29.92,,8.8,22,180,15,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,03-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,74,56,65,-2.8,,,,0,0,426,1923,,0.00s,,,29.79,,5.5,17,310,13,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,02-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,78,62,70,2.6,,,,0,5,426,1922,,0.00s,,,29.44,,8.8,,,20,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,01-06-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,85,64s,74s,6.9s,,,,0s,9s,426,1922,FG:01 BR:13,T,,,29.45,,6.6,23,240,15,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,31-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,86,65,76,9.2,,,,0,11,427,1921,RA:16 FG:01 BR:13,0.38,,,29.5,,,25,350,18,250,69.4,51.9,60.7,,,,,,29.83,30.14,,,-1.4,-2.1,-1.7,-3.81s,0.38s,,,,,,,0,0,0,0,,,,,-9999,-9999,,-9999,-9999,*,44s,*,-13s,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,30-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,79,62,70,3.5,,,,0,5,427,1920,FG:01 BR:13 HZ:08,0.00s,,,29.75,,4.6,18,160,13,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,29-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,78,64,71,4.8,,,,0,6,428,1919,FG:01 BR:13 HZ:08,0.00s,,,29.95,,4.9,20,150,13,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,28-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,76,64,70,4.1,,,,0,5,428,1919,FG:01 BR:13,0.00s,,,29.98,,3.5,16,180,12,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,27-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,77,59,68,2.4,,,,0,3,429,1918,FG:01 BR:13,0.00s,,,29.96,,5.3,15,170,10,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,26-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,69,56,62,-3.3,,,,3,0,429,1917,FG:01,0.00s,,,29.96,,5,16,140,12,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,25-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,71,56,64,-1,,,,1,0,430,1916,,0.00s,,,29.96,,6.6,,,16,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,24-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,83,56,70,5.3,,,,0,5,431,1915,,0.00s,,,29.68,,6.8,22,320,14,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,23-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,74,50,62,-2.4,,,,3,0,431,1914,,0.00s,,,29.93,,5.8,17,170,13,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,22-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,68,46,57,-7.1,,,,8,0,432,1914,,0.00s,,,30.11,,5.4,20,220,13,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,21-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,62,42,52,-11.8,,,,13,0,433,1913,,0.00s,,,30.02,,5.4,,,14,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,58,43,50,-13.5,,,,15,0,434,1912,,0.00s,,,29.98,,5.9,20,50,13,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,19-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,59,41,50,-13.2,,,,15,0,434,1911,,0.00s,,,29.91,,6.2,,,14,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,18-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,55,43,49,-13.9,,,,16,0,435,1910,RA:16 FG:01 BR:13,1.57,,,29.59,,9.2,38,60,28,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,17-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,79,55,67,4.4,,,,0,2,436,1909,RA:16,0.05,,,29.61,,8.4,25,50,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,16-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,80,54,67,4.6,,,,0,2,437,1908,,0.00s,,,29.78,,8.5,26,260,18,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,15-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,68,48,58,-4.1,,,,7,0,438,1907,,0.00s,,,29.73,,11.2,37,280,25,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,14-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,62,48,55,-6.8,,,,10,0,439,1906,FG:01 BR:13,0.05,,,29.36,,9.8,44,240,25,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,13-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,53,49,51,-10.5,,,,14,0,440,1905,RA:16 FG:01 BR:13,0.9,,,29.51,,10.2,36,30,24,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,12-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,59,52,56,-5.2,,,,9,0,441,1904,RA:16 FG:01 BR:13,0.16,,,29.95,,4.8,22,150,14,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,11-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,71,52,62,1,,,,3,0,442,1903,,0.00s,,,30.17,,5.3,24,290,15,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,10-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,75,54,64,3.3,,,,1,0,443,1902,FG:01 BR:13,0.00s,,,29.87,,7.6,28,280,18,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,09-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,56,49,52,-8.4,,,,13,0,444,1901,RA:16 FG:01 BR:13,0.15,,,29.89,,5.9,16,70,13,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,08-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,72,55,64,3.9,,,,1,0,445,1900,,0.00s,,,29.95,,7.4,22,60,16,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,07-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,80,57,68,8.2,,,,0,3,446,1859,,T,,,29.76,,4.3,17,210,12,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,06-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,75,53,64,4.4,,,,1,0,447,1858,,0.00s,,,30.03,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,05-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,71,51,61,1.7,,,,4,0,449,1857,,0.00s,,,30.05,,6.4,21,170,14,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,04-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,68,46,57,-2,,,,8,0,450,1856,,0.00s,,,30.05,,6.2,20,190,14,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,03-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,61,48,54,-4.7,,,,11,0,451,1855,,0.00s,,,29.66,,11.4,40,310,26,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,02-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,58,48,53,-5.4,,,,12,0,452,1854,RA:16 FG:01 BR:13,0.43,,,29.42,,6,26,140,17,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,01-05-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,68,44s,56s,-2.1s,,,,9s,0s,453,1853,,0,,,29.67,,4.4,22,280,17,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,30-04-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,60,41,50,-7.8,,,,15,0,455,1852,RA:16 FG:01 BR:13,0.15,,,29.63,,,23,270,15,300,64.8,47.4,56.1,,,,,,29.88,30.13,,,3.6,2.6,3.1,-1.31s,3.19s,,,,,,,3s,0,3,0,,,,,-9999,-9999,,-9999,-9999,*,73s,*,62s,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,29-04-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,54,43,48,-9.5,,,,17,0,456,1851,FG:01 BR:13,0.00s,,,29.45,,9.1,28,280,20,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,28-04-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,56,48,52,-5.2,,,,13,0,457,1850,RA:16 FG:01 BR:13,1.63,,,29.56,,7.2,24,290,17,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,27-04-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,64,40,52,-4.9,,,,13,0,459,1849,RA:16,0.01,,,30.13,,5.2,17,180,13,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,26-04-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,60,42,51,-5.6,,,,14,0,500,1848,,0.00s,,,29.93,,7.9,28,270,18,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,25-04-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,52,43,48,-8.3,,,,17,0,501,1847,RA:16 FG:01 BR:13,0.55,,,29.84,,6.4,28,160,17,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
