ELEVATION,LATITUDE,LONGITUDE,DATE,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection
42.7,40.77898,-73.96925,26-10-17 23:59,58,50,54,0.3,56,39,47,11,0,620,1659,0,0,0,29.59,6.1,23,310,13,280
42.7,40.77898,-73.96925,25-10-17 23:59,67,57,62,8,62,48,55,3,0,619,1700,0,0,0,29.57,2,17,300,9,280
42.7,40.77898,-73.96925,24-10-17 23:59,74,67,70,15.7,90,66,67,0,5,618,1701,0.2,0,0,29.66,5.5,30,180,16,180
42.7,40.77898,-73.96925,23-10-17 23:59,74,61,68,13.4,81,62,64,0,3,617,1703,0,0,0,30.06,3.5,20,160,8,150
42.7,40.77898,-73.96925,22-10-17 23:59,76,57,66,11.1,58,49,56,0,1,616,1704,0,0,0,30.23,1.6,12,170,8,150
42.7,40.77898,-73.96925,21-10-17 23:59,78,56,67,11.8,40,40,53,0,2,615,1706,0,0,0,30.17,2.2,14,250,8,260
42.7,40.77898,-73.96925,20-10-17 23:59,73,57,65,9.5,39,37,52,0,0,613,1707,0,0,0,29.98,4.1,19,300,12,310
42.7,40.77898,-73.96925,19-10-17 23:59,71,56,64,8.2,51,44,53,1,0,612,1708,0,0,0,30.04,4.4,18,250,13,250
42.7,40.77898,-73.96925,18-10-17 23:59,72,50,61,4.9,53,43,51,4,0,611,1710,0,0,0,30.14,3.7,16,240,10,250
42.7,40.77898,-73.96925,17-10-17 23:59,58,42,50,-6.4,53,34,43,15,0,610,1711,0,0,0,30.14,4,17,250,10,250
42.7,40.77898,-73.96925,16-10-17 23:59,69,46,58,1.3,57,42,50,7,0,609,1713,0.01,0,0,29.86,6.8,20,99,13,300
42.7,40.77898,-73.96925,15-10-17 23:59,74,65,70,13,82,63,65,0,5,608,1714,0,0,0,29.85,4.3,23,260,15,240
42.7,40.77898,-73.96925,14-10-17 23:59,72,61,66,8.7,84,62,63,0,1,607,1716,0.08,0,0,30.07,2.5,11,60,8,70
42.7,40.77898,-73.96925,13-10-17 23:59,67,52,60,2.3,74,51,55,5,0,606,1717,0,0,0,30.24,6.1,16,120,12,60
42.7,40.77898,-73.96925,12-10-17 23:59,64,55,60,2,71,49,54,5,0,605,1719,0.07,0,0,30.18,8.8,27,80,18,60
42.7,40.77898,-73.96925,11-10-17 23:59,77,60,68,9.6,72,58,62,0,3,604,1721,0.06,0,0,29.99,5.8,19,90,14,60
42.7,40.77898,-73.96925,10-10-17 23:59,81,66,74,15.3,65,60,65,0,9,603,1722,0,0,0,29.91,3,16,320,9,290
42.7,40.77898,-73.96925,09-10-17 23:59,77,71,74,14.9,95,72,72,0,9,601,1724,0.26,0,0,29.75,4.8,25,150,12,170
42.7,40.77898,-73.96925,08-10-17 23:59,77,72,74,14.6,87,71,72,0,9,600,1725,0.22,0,0,29.81,4.8,21,240,12,240
42.7,40.77898,-73.96925,07-10-17 23:59,81,66,74,14.2,79,65,68,0,9,559,1727,0,0,0,29.95,4,16,150,10,150
42.7,40.77898,-73.96925,06-10-17 23:59,82,68,75,14.8,70,62,66,0,10,558,1728,0,0,0,29.93,2.4,16,290,10,280
42.7,40.77898,-73.96925,05-10-17 23:59,83,65,74,13.5,65,60,65,0,9,557,1730,T,0,0,29.96,5,23,250,14,260
42.7,40.77898,-73.96925,04-10-17 23:59,75,56,66,5.1,66,54,59,0,1,556,1732,0,0,0,30.19,5,22,260,14,260
42.7,40.77898,-73.96925,03-10-17 23:59,71,57,64,2.7,63,49,55,1,0,555,1733,0,0,0,30.43,3.1,17,260,9,150
42.7,40.77898,-73.96925,02-10-17 23:59,73,52,62,0.3,54,43,52,3,0,554,1735,0,0,0,30.26,2.5,13,180,8,60
42.7,40.77898,-73.96925,01-10-17 23:59,68,50,59,-3.1,58,43,51,6,0,553,1737,0,0,0,30.2,3,13,50,10,50
42.7,40.77898,-73.96925,30-09-17 23:59,66,54,60,-2.5,,48,53,5,0,552,1738,0,0,0,29.98,6.3,23,30,17,60
42.7,40.77898,-73.96925,29-09-17 23:59,68,55,62,-0.9,53,44,52,3,0,551,1740,0,0,0,29.88,2.5,15,280,9,270
42.7,40.77898,-73.96925,28-09-17 23:59,79,59,69,5.7,54,53,61,0,4,550,1742,0,0,0,29.65,5.8,24,310,15,300
42.7,40.77898,-73.96925,27-09-17 23:59,87,69,78,14.3,79,70,72,0,13,549,1743,0,0,0,29.73,3.8,16,50,12,60
42.7,40.77898,-73.96925,26-09-17 23:59,84,68,76,11.9,77,66,69,0,11,548,1745,0,0,0,29.88,2.1,12,60,8,70
42.7,40.77898,-73.96925,25-09-17 23:59,88,70,79,14.5,66,65,69,0,14,547,1747,0,0,0,29.9,2.9,14,150,9,50
42.7,40.77898,-73.96925,24-09-17 23:59,91,69,80,15.1,58,62,68,0,15,546,1748,0,0,0,29.91,1.6,12,30,9,30
42.7,40.77898,-73.96925,23-09-17 23:59,87,68,78,12.7,44,53,63,0,13,545,1750,0,0,0,29.88,4.6,18,40,12,60
42.7,40.77898,-73.96925,22-09-17 23:59,82,66,74,8.3,47,52,62,0,9,544,1752,0,0,0,29.85,7.1,23,30,14,20
42.7,40.77898,-73.96925,21-09-17 23:59,80,71,76,9.9,66,63,67,0,11,543,1753,0,0,0,29.84,5.5,20,10,13,50
42.7,40.77898,-73.96925,20-09-17 23:59,79,71,75,8.5,68,64,68,0,10,542,1755,0,0,0,29.73,6.3,25,30,15,10
42.7,40.77898,-73.96925,19-09-17 23:59,78,69,74,7.1,78,65,68,0,9,541,1757,0.22,0,0,29.81,9.8,29,50,21,60
42.7,40.77898,-73.96925,18-09-17 23:59,73,68,70,2.7,83,66,68,0,5,540,1759,0,0,0,29.97,6.9,18,80,13,70
42.7,40.77898,-73.96925,17-09-17 23:59,81,68,74,6.3,80,66,69,0,9,539,1800,0,0,0,30,2.6,13,170,8,170
42.7,40.77898,-73.96925,16-09-17 23:59,82,70,76,8,81,68,70,0,11,538,1802,0,0,0,30,3,14,160,9,150
42.7,40.77898,-73.96925,15-09-17 23:59,81,67,74,5.6,72,64,68,0,9,537,1804,0,0,0,29.9,1.6,12,250,8,250
42.7,40.77898,-73.96925,14-09-17 23:59,81,70,76,7.2,76,66,69,0,11,536,1805,0.02,0,0,29.74,2.2,18,240,10,150
42.7,40.77898,-73.96925,13-09-17 23:59,83,64,74,4.9,74,62,66,0,9,535,1807,0.06,0,0,29.75,2.4,17,260,9,250
42.7,40.77898,-73.96925,12-09-17 23:59,78,59,68,-1.5,62,56,61,0,3,534,1809,0,0,0,29.86,1.4,15,260,8,260
42.7,40.77898,-73.96925,11-09-17 23:59,76,55,66,-3.8,55,48,56,0,1,533,1810,0,0,0,30.1,2,12,30,9,10
42.7,40.77898,-73.96925,10-09-17 23:59,72,57,64,-6.2,59,49,56,1,0,532,1812,0,0,0,30.2,5.8,21,60,15,50
42.7,40.77898,-73.96925,09-09-17 23:59,70,55,62,-8.5,62,48,55,3,0,531,1814,0,0,0,30.11,4.1,18,40,12,70
42.7,40.77898,-73.96925,08-09-17 23:59,71,58,64,-6.8,59,50,56,1,0,530,1815,0,0,0,29.96,3.7,22,280,13,280
42.7,40.77898,-73.96925,07-09-17 23:59,71,59,65,-6.1,71,55,59,0,0,529,1817,0.01,0,0,29.75,4.9,26,260,14,250
42.7,40.77898,-73.96925,06-09-17 23:59,72,61,66,-5.4,87,61,63,0,1,528,1819,0.42,0,0,29.73,3.7,22,30,14,60
42.7,40.77898,-73.96925,05-09-17 23:59,85,69,77,5.3,71,65,69,0,12,527,1820,T,0,0,29.65,3.2,25,280,15,290
42.7,40.77898,-73.96925,04-09-17 23:59,80,61,70,-2,63,57,63,0,5,526,1822,0,0,0,29.78,4.7,22,270,12,240
42.7,40.77898,-73.96925,03-09-17 23:59,69,59,64,-8.2,87,60,61,1,0,525,1824,0.74,0,0,29.78,5.6,19,120,12,100
42.7,40.77898,-73.96925,02-09-17 23:59,68,54,61,-11.5,67,49,54,4,0,524,1825,0.53,0,0,30.02,5.5,17,110,10,120
42.7,40.77898,-73.96925,01-09-17 23:59,71,55,63,-9.7,44,40,52,2,0,523,1827,0,0,0,29.97,5,19,280,10,300
42.7,40.77898,-73.96925,31-08-17 23:59,81,64,72,-1,,56,62,0,7,523,1829,0,0,0,29.78,3.9,23,270,14,270
42.7,40.77898,-73.96925,30-08-17 23:59,78,60,69,-4.2,63,55,61,0,4,522,1830,0.01,0,0,29.81,5.1,18,30,13,40
42.7,40.77898,-73.96925,29-08-17 23:59,68,61,64,-9.4,82,58,61,1,0,521,1832,0.29,0,0,29.99,8.1,25,90,16,80
42.7,40.77898,-73.96925,28-08-17 23:59,76,63,70,-3.6,59,54,60,0,5,520,1833,0,0,0,30.13,6.3,22,50,16,70
42.7,40.77898,-73.96925,27-08-17 23:59,78,63,70,-3.8,51,50,59,0,5,519,1835,0,0,0,30.11,4.4,17,60,13,70
42.7,40.77898,-73.96925,26-08-17 23:59,78,62,70,-4,49,48,58,0,5,518,1837,0,0,0,30.1,3.7,14,60,9,40
42.7,40.77898,-73.96925,25-08-17 23:59,78,63,70,-4.2,57,54,61,0,5,517,1838,0,0,0,29.96,2.4,15,50,9,60
42.7,40.77898,-73.96925,24-08-17 23:59,80,65,72,-2.4,50,52,61,0,7,516,1840,0,0,0,29.79,3.2,15,280,10,360
42.7,40.77898,-73.96925,23-08-17 23:59,81,70,76,1.5,58,58,65,0,11,515,1841,T,0,0,29.68,4.1,20,310,10,280
42.7,40.77898,-73.96925,22-08-17 23:59,89,72,80,5.3,75,72,75,0,15,514,1843,0.3,0,0,29.79,5.1,25,270,14,250
42.7,40.77898,-73.96925,21-08-17 23:59,87,71,79,4.2,64,65,70,0,14,513,1844,0,0,0,30.01,3.4,19,250,12,240
42.7,40.77898,-73.96925,20-08-17 23:59,81,69,75,0,58,60,66,0,10,512,1846,0,0,0,29.88,4.5,18,340,10,290
42.7,40.77898,-73.96925,19-08-17 23:59,86,73,80,4.9,67,67,71,0,15,511,1847,0,0,0,29.69,2.8,17,260,12,260
42.7,40.77898,-73.96925,18-08-17 23:59,82,73,78,2.8,90,73,74,0,13,510,1849,0.88,0,0,29.72,3.3,19,240,10,250
42.7,40.77898,-73.96925,17-08-17 23:59,83,69,76,0.7,63,61,67,0,11,509,1850,0,0,0,29.87,3.2,16,160,10,160
42.7,40.77898,-73.96925,16-08-17 23:59,87,70,78,2.6,65,64,69,0,13,508,1851,0,0,0,29.81,2.2,15,290,10,60
42.7,40.77898,-73.96925,15-08-17 23:59,74,68,71,-4.5,93,69,70,0,6,507,1853,0.45,0,0,29.78,1,13,250,8,230
42.7,40.77898,-73.96925,14-08-17 23:59,80,70,75,-0.6,67,63,68,0,10,506,1854,0,0,0,29.86,2.2,13,170,9,250
42.7,40.77898,-73.96925,13-08-17 23:59,83,71,77,1.3,62,62,68,0,12,505,1856,0,0,0,29.78,3.8,17,280,10,20
42.7,40.77898,-73.96925,12-08-17 23:59,77,64,70,-5.8,86,67,68,0,5,504,1857,0.11,0,0,29.78,3.4,16,180,9,140
42.7,40.77898,-73.96925,11-08-17 23:59,82,69,76,0.1,61,60,66,0,11,503,1858,T,0,0,29.96,2.6,18,160,12,160
42.7,40.77898,-73.96925,10-08-17 23:59,83,68,76,0,60,60,66,0,11,502,1900,0,0,0,30.06,2.3,16,150,9,160
42.7,40.77898,-73.96925,09-08-17 23:59,85,64,74,-2.1,57,58,64,0,9,501,1901,0,0,0,30.04,1.3,14,200,8,180
42.7,40.77898,-73.96925,08-08-17 23:59,78,65,72,-4.1,72,61,65,0,7,500,1902,0,0,0,29.82,2.8,15,20,9,60
42.7,40.77898,-73.96925,07-08-17 23:59,71,64,68,-8.2,86,62,64,0,3,459,1904,0.76,0,0,29.88,2.5,18,170,9,150
42.7,40.77898,-73.96925,06-08-17 23:59,76,64,70,-6.3,55,53,60,0,5,458,1905,0,0,0,29.92,3.9,16,330,10,280
42.7,40.77898,-73.96925,05-08-17 23:59,78,69,74,-2.3,72,63,67,0,9,457,1906,0.3,0,0,29.74,4.5,22,290,14,290
42.7,40.77898,-73.96925,04-08-17 23:59,84,69,76,-0.4,76,68,71,0,11,456,1907,0.15,0,0,29.86,4.3,22,140,13,160
42.7,40.77898,-73.96925,03-08-17 23:59,87,68,78,1.6,72,66,70,0,13,455,1908,0,0,0,29.96,1.8,19,150,9,160
42.7,40.77898,-73.96925,02-08-17 23:59,86,69,78,1.5,78,68,70,0,13,454,1909,0.09,0,0,29.92,1.5,19,320,12,310
42.7,40.77898,-73.96925,01-08-17 23:59,92,71,82,5.5,55,62,69,0,17,453,1911,0,0,0,29.89,2.6,14,240,8,150
42.7,40.77898,-73.96925,31-07-17 23:59,88,66,77,0.4,,58,66,0,12,452,1912,0,0,0,29.9,1.9,14,260,9,70
42.7,40.77898,-73.96925,30-07-17 23:59,82,64,73,-3.6,49,52,61,0,8,451,1913,0,0,0,29.84,4.2,16,50,12,60
42.7,40.77898,-73.96925,29-07-17 23:59,77,67,72,-4.7,53,54,61,0,7,450,1914,0,0,0,29.67,9.4,25,60,17,60
42.7,40.77898,-73.96925,28-07-17 23:59,85,71,78,1.3,72,67,71,0,13,449,1915,0,0,0,29.69,3,17,30,12,50
42.7,40.77898,-73.96925,27-07-17 23:59,78,65,72,-4.7,80,66,68,0,7,448,1916,T,0,0,29.82,2.4,17,240,9,260
42.7,40.77898,-73.96925,26-07-17 23:59,77,65,71,-5.7,62,56,62,0,6,447,1917,0,0,0,30.05,3.7,17,180,9,70
42.7,40.77898,-73.96925,25-07-17 23:59,71,62,66,-10.8,77,59,62,0,1,446,1918,0,0,0,29.97,5.1,14,60,10,60
42.7,40.77898,-73.96925,24-07-17 23:59,73,63,68,-8.8,85,62,64,0,3,446,1919,0.74,0,0,29.68,6.8,23,80,15,70
42.7,40.77898,-73.96925,23-07-17 23:59,79,71,75,-1.8,85,69,71,0,10,445,1920,0.06,0,0,29.65,2.7,17,160,10,150
42.7,40.77898,-73.96925,22-07-17 23:59,92,71,82,5.2,59,65,71,0,17,444,1920,0.57,0,0,29.7,2.4,13,150,8,170
42.7,40.77898,-73.96925,21-07-17 23:59,92,76,84,7.2,57,67,72,0,19,443,1921,0,0,0,29.74,3.8,18,260,10,280
42.7,40.77898,-73.96925,20-07-17 23:59,94,77,86,9.2,60,68,74,0,21,442,1922,0.01,0,0,29.8,2.8,17,250,12,280
42.7,40.77898,-73.96925,19-07-17 23:59,92,77,84,7.2,58,67,73,0,19,441,1923,0,0,0,29.87,3.1,16,280,12,280
42.7,40.77898,-73.96925,18-07-17 23:59,88,73,80,3.2,70,69,73,0,15,440,1924,0,0,0,29.93,2.8,18,240,10,230
42.7,40.77898,-73.96925,17-07-17 23:59,85,73,79,2.2,72,68,72,0,14,440,1924,0,0,0,29.9,2.6,21,170,12,160
42.7,40.77898,-73.96925,16-07-17 23:59,87,68,78,1.3,63,63,68,0,13,439,1925,0,0,0,29.82,2.6,16,150,9,160
42.7,40.77898,-73.96925,15-07-17 23:59,84,68,76,-0.7,70,64,68,0,11,438,1926,0,0,0,29.8,3.4,17,290,12,280
42.7,40.77898,-73.96925,14-07-17 23:59,73,65,69,-7.7,94,66,67,0,4,437,1926,0.35,0,0,29.89,4.6,17,70,13,70
42.7,40.77898,-73.96925,13-07-17 23:59,90,73,82,5.4,69,70,74,0,17,436,1927,T,0,0,29.85,4.9,22,270,14,260
42.7,40.77898,-73.96925,12-07-17 23:59,88,77,82,5.4,66,70,74,0,17,436,1927,0,0,0,29.83,5.1,25,260,16,270
42.7,40.77898,-73.96925,11-07-17 23:59,85,75,80,3.5,69,69,72,0,15,435,1928,0,0,0,29.8,3.1,22,260,13,260
42.7,40.77898,-73.96925,10-07-17 23:59,84,68,76,-0.4,57,60,67,0,11,434,1928,0,0,0,29.88,3.3,20,170,10,150
42.7,40.77898,-73.96925,09-07-17 23:59,81,67,74,-2.3,48,54,63,0,9,433,1929,0,0,0,29.86,3.6,17,290,12,270
42.7,40.77898,-73.96925,08-07-17 23:59,84,69,76,-0.2,69,65,69,0,11,433,1929,0,0,0,29.63,3.4,23,260,16,280
42.7,40.77898,-73.96925,07-07-17 23:59,80,68,74,-2.1,86,68,69,0,9,432,1929,1.78,0,0,29.66,5.4,22,310,14,70
42.7,40.77898,-73.96925,06-07-17 23:59,77,71,74,-2,65,60,65,0,9,431,1930,T,0,0,29.97,3.6,14,150,10,160
42.7,40.77898,-73.96925,05-07-17 23:59,85,70,78,2.1,54,58,65,0,13,431,1930,0,0,0,30.04,4.8,19,180,12,160
42.7,40.77898,-73.96925,04-07-17 23:59,85,70,78,2.2,54,59,66,0,13,430,1930,0,0,0,29.92,2.6,11,80,8,260
42.7,40.77898,-73.96925,03-07-17 23:59,88,71,80,4.4,60,63,69,0,15,430,1931,0.45,0,0,29.83,1.8,28,320,16,340
42.7,40.77898,-73.96925,02-07-17 23:59,87,72,80,4.5,62,65,71,0,15,429,1931,0,0,0,29.81,4.8,19,260,12,270
42.7,40.77898,-73.96925,01-07-17 23:59,85,71,78,2.7,81,71,73,0,13,429,1931,0.23,0,0,29.78,4.1,24,200,14,260
42.7,40.77898,-73.96925,30-06-17 23:59,88,73,80,4.9,,66,71,0,15,428,1931,T,0,0,29.84,5.7,24,250,13,230
42.7,40.77898,-73.96925,29-06-17 23:59,82,68,75,0.1,62,61,66,0,10,428,1931,0,0,0,29.96,5.4,22,240,12,240
42.7,40.77898,-73.96925,28-06-17 23:59,78,61,70,-4.8,48,49,59,0,5,427,1931,0,0,0,29.95,4.9,22,260,15,260
42.7,40.77898,-73.96925,27-06-17 23:59,77,60,68,-6.5,63,55,61,0,3,427,1931,0.18,0,0,29.84,3.6,20,290,12,290
42.7,40.77898,-73.96925,26-06-17 23:59,79,64,72,-2.3,47,50,59,0,7,426,1931,0,0,0,29.86,3.2,19,180,12,270
42.7,40.77898,-73.96925,25-06-17 23:59,83,68,76,1.9,54,57,64,0,11,426,1931,0,0,0,29.81,2.5,22,280,12,350
42.7,40.77898,-73.96925,24-06-17 23:59,84,71,78,4.1,62,62,68,0,13,426,1931,1.29,0,0,29.54,5.3,28,280,17,290
42.7,40.77898,-73.96925,23-06-17 23:59,83,76,80,6.4,78,72,74,0,15,425,1931,0.04,0,0,29.59,4.8,26,270,15,240
42.7,40.77898,-73.96925,22-06-17 23:59,83,68,76,2.6,59,61,67,0,11,425,1931,0,0,0,29.82,2.2,19,180,8,240
42.7,40.77898,-73.96925,21-06-17 23:59,83,71,77,3.9,55,59,66,0,12,425,1931,0,0,0,29.78,4.6,23,270,13,270
42.7,40.77898,-73.96925,20-06-17 23:59,83,71,77,4.1,59,60,67,0,12,425,1931,0.03,0,0,29.75,5.1,24,250,15,290
42.7,40.77898,-73.96925,19-06-17 23:59,88,70,79,6.4,83,71,73,0,14,424,1930,1.35,0,0,29.69,3.8,34,290,13,250
42.7,40.77898,-73.96925,18-06-17 23:59,85,70,78,5.7,81,71,73,0,13,424,1930,T,0,0,29.72,3.5,21,170,10,180
42.7,40.77898,-73.96925,17-06-17 23:59,74,66,70,-2.1,91,67,68,0,5,424,1930,1.39,0,0,29.79,2.2,11,140,7,170
42.7,40.77898,-73.96925,16-06-17 23:59,68,63,66,-5.8,84,61,63,0,1,424,1930,0,0,0,29.83,5.2,17,120,10,120
42.7,40.77898,-73.96925,15-06-17 23:59,76,64,70,-1.5,58,53,60,0,5,424,1929,0,0,0,29.9,4.2,19,160,12,170
42.7,40.77898,-73.96925,14-06-17 23:59,84,69,76,4.8,62,59,65,0,11,424,1929,0.29,0,0,29.83,4.7,19,50,13,50
42.7,40.77898,-73.96925,13-06-17 23:59,94,77,86,15.1,49,64,71,0,21,424,1928,T,0,0,29.75,3.2,20,250,10,250
42.7,40.77898,-73.96925,12-06-17 23:59,93,76,84,13.4,46,61,69,0,19,424,1928,0,0,0,29.84,3.9,18,260,12,270
42.7,40.77898,-73.96925,11-06-17 23:59,90,72,81,10.7,48,60,68,0,16,424,1928,0,0,0,29.88,5.1,26,270,14,270
42.7,40.77898,-73.96925,10-06-17 23:59,85,66,76,6,47,55,63,0,11,424,1927,0,0,0,29.83,3.6,23,260,14,250
42.7,40.77898,-73.96925,09-06-17 23:59,80,53,66,-3.7,48,48,57,0,1,424,1927,0,0,0,29.63,4.6,21,300,13,280
42.7,40.77898,-73.96925,08-06-17 23:59,69,55,62,-7.3,63,48,55,3,0,424,1926,0,0,0,29.81,3.7,15,140,9,160
42.7,40.77898,-73.96925,07-06-17 23:59,67,51,59,-10,65,48,54,6,0,425,1925,0,0,0,29.83,3.4,17,60,12,50
42.7,40.77898,-73.96925,06-06-17 23:59,58,52,55,-13.7,88,52,53,10,0,425,1925,0.06,0,0,29.67,7.1,23,80,13,80
42.7,40.77898,-73.96925,05-06-17 23:59,67,58,62,-6.4,90,59,60,3,0,425,1924,0.02,0,0,29.62,4.8,22,60,16,70
42.7,40.77898,-73.96925,04-06-17 23:59,70,56,63,-5.1,65,49,55,2,0,425,1924,0.09,0,0,29.81,2.3,14,150,8,180
42.7,40.77898,-73.96925,03-06-17 23:59,73,55,64,-3.8,45,41,53,1,0,426,1923,0.01,0,0,29.82,3.5,24,320,13,300
42.7,40.77898,-73.96925,02-06-17 23:59,76,57,66,-1.4,41,42,54,0,1,426,1922,0.01,0,0,29.8,4.4,24,260,16,280
42.7,40.77898,-73.96925,01-06-17 23:59,79,59,69,1.9,57,52,59,0,4,426,1922,T,0,0,29.78,3.8,22,270,13,280
42.7,40.77898,-73.96925,31-05-17 23:59,75,58,66,-0.8,,60,62,0,1,427,1921,0.03,0,0,29.86,2.5,17,50,12,60
42.7,40.77898,-73.96925,30-05-17 23:59,60,55,58,-8.5,90,54,55,7,0,427,1920,0.06,0,0,29.99,2.7,17,150,12,160
42.7,40.77898,-73.96925,29-05-17 23:59,61,56,58,-8.2,89,54,55,7,0,428,1919,0.13,0,0,29.84,5.2,14,80,12,60
42.7,40.77898,-73.96925,28-05-17 23:59,71,58,64,-1.9,73,55,58,1,0,428,1919,0,0,0,29.79,4.4,21,170,12,160
42.7,40.77898,-73.96925,27-05-17 23:59,71,59,65,-0.6,70,55,59,0,0,429,1918,0,0,0,29.73,3.1,13,290,8,120
42.7,40.77898,-73.96925,26-05-17 23:59,73,56,64,-1.3,72,55,59,1,0,429,1917,0.1,0,0,29.44,4.9,25,270,16,290
42.7,40.77898,-73.96925,25-05-17 23:59,59,56,58,-7,95,55,56,7,0,430,1916,0.58,0,0,29.46,8.1,28,80,16,50
42.7,40.77898,-73.96925,24-05-17 23:59,69,56,62,-2.7,70,51,56,3,0,431,1915,0.04,0,0,29.63,4.9,19,80,14,60
42.7,40.77898,-73.96925,23-05-17 23:59,69,56,62,-2.4,65,50,56,3,0,431,1914,0,0,0,29.77,2.3,15,20,10,20
42.7,40.77898,-73.96925,22-05-17 23:59,61,53,57,-7.1,95,55,56,8,0,432,1914,0.59,0,0,29.89,2.6,16,140,10,140
42.7,40.77898,-73.96925,21-05-17 23:59,69,52,60,-3.8,48,39,50,5,0,433,1913,0,0,0,30.18,4,19,170,12,170
42.7,40.77898,-73.96925,20-05-17 23:59,65,55,60,-3.5,55,44,52,5,0,434,1912,0.01,0,0,30.12,4,23,60,16,60
42.7,40.77898,-73.96925,19-05-17 23:59,91,66,78,14.8,52,61,68,0,13,434,1911,0,0,0,29.75,6.2,25,40,16,40
42.7,40.77898,-73.96925,18-05-17 23:59,92,75,84,21.1,52,63,70,0,19,435,1910,0,0,0,29.75,5.5,23,200,14,250
42.7,40.77898,-73.96925,17-05-17 23:59,90,65,78,15.4,48,57,65,0,13,436,1909,0,0,0,29.81,5.6,23,240,12,250
42.7,40.77898,-73.96925,16-05-17 23:59,79,56,68,5.6,45,45,55,0,3,437,1908,0,0,0,29.83,4.3,18,290,12,300
42.7,40.77898,-73.96925,15-05-17 23:59,68,53,60,-2.1,51,42,51,5,0,438,1907,0,0,0,29.61,8.9,34,310,18,300
42.7,40.77898,-73.96925,14-05-17 23:59,67,46,56,-5.8,66,44,50,9,0,439,1906,0.02,0,0,29.52,5.3,30,290,15,310
42.7,40.77898,-73.96925,13-05-17 23:59,53,45,49,-12.5,92,47,48,16,0,440,1905,1.61,0,0,29.7,7.7,31,50,18,50
42.7,40.77898,-73.96925,12-05-17 23:59,65,48,56,-5.2,66,43,49,9,0,441,1904,0,0,0,29.9,4.1,17,160,12,80
42.7,40.77898,-73.96925,11-05-17 23:59,62,51,56,-5,52,43,52,9,0,442,1903,0,0,0,29.86,3.6,,,7,170
42.7,40.77898,-73.96925,10-05-17 23:59,63,49,56,-4.7,50,39,49,9,0,443,1902,0,0,0,29.87,3.3,,,7,330
42.7,40.77898,-73.96925,09-05-17 23:59,63,47,55,-5.4,51,34,45,10,0,444,1901,0,0,0,29.81,4.4,17,60,12,50
42.7,40.77898,-73.96925,08-05-17 23:59,57,44,50,-10.1,48,31,43,15,0,445,1900,0,0,0,29.73,5.9,26,290,15,290
42.7,40.77898,-73.96925,07-05-17 23:59,56,47,52,-7.8,68,41,46,13,0,446,1859,0.01,0,0,29.51,5.5,22,270,14,280
42.7,40.77898,-73.96925,06-05-17 23:59,67,52,60,0.4,82,53,56,5,0,447,1858,0.18,0,0,29.28,6.1,26,170,15,180
42.7,40.77898,-73.96925,05-05-17 23:59,59,51,55,-4.3,94,53,54,10,0,449,1857,3.02,0,0,29.55,6.4,23,50,16,70
42.7,40.77898,-73.96925,04-05-17 23:59,64,47,56,-3,49,35,45,9,0,450,1856,0,0,0,30.07,5.3,22,160,13,170
42.7,40.77898,-73.96925,03-05-17 23:59,65,51,58,-0.7,39,34,47,7,0,451,1855,0,0,0,29.81,8.2,31,310,18,310
42.7,40.77898,-73.96925,02-05-17 23:59,75,62,68,9.6,52,49,58,0,3,452,1854,T,0,0,29.48,7.8,32,240,20,270
42.7,40.77898,-73.96925,01-05-17 23:59,74,49,62,3.9,80,54,56,3,0,453,1853,0,0,0,29.79,5.2,21,180,12,180
42.7,40.77898,-73.96925,30-04-17 23:59,67,52,60,2.2,,41,50,5,0,455,1852,0,0,0,30.05,6.7,22,150,14,80
42.7,40.77898,-73.96925,29-04-17 23:59,85,64,74,16.5,62,59,65,0,9,456,1851,0.06,0,0,29.84,5.1,37,290,23,280
42.7,40.77898,-73.96925,28-04-17 23:59,85,58,72,14.8,59,53,61,0,7,457,1850,T,0,0,29.81,3.1,19,190,12,210
42.7,40.77898,-73.96925,27-04-17 23:59,70,57,64,7.1,89,58,59,1,0,459,1849,0,0,0,29.74,3,22,160,16,160
42.7,40.77898,-73.96925,26-04-17 23:59,60,53,56,-0.6,95,56,56,9,0,500,1848,0.34,0,0,29.64,5,24,60,18,70
42.7,40.77898,-73.96925,25-04-17 23:59,54,49,52,-4.3,95,50,50,13,0,501,1847,0.91,0,0,29.84,13.1,39,60,25,70
42.7,40.77898,-73.96925,24-04-17 23:59,60,48,54,-2,65,43,49,11,0,503,1846,T,0,0,30,3.6,14,60,10,60
42.7,40.77898,-73.96925,23-04-17 23:59,66,46,56,0.4,55,37,46,9,0,504,1845,0,0,0,29.94,4.8,17,20,12,160
42.7,40.77898,-73.96925,22-04-17 23:59,57,49,53,-2.3,82,47,50,12,0,506,1844,0.11,0,0,29.79,3.6,16,310,10,20
